adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000002178-21-000045	2178	ADAMS RESOURCES & ENERGY, INC.	5172	US	TX	HOUSTON	77027	17 S. BRIAR HOLLOW LN.		713-881-3600	US	TX	HOUSTON	77001	P O BOX 844		US	DE	741753147	ADAMS RESOURCES & ENERGY INC	19920703	4-NON	0	1231	10-Q	20210331	2021	Q1	20210506	2021-05-06 16:28:00.0	0	1	ae-20210331_htm.xml	1	
0000002488-21-000056	2488	ADVANCED MICRO DEVICES INC	3674	US	CA	SANTA CLARA	95054	2485 AUGUSTINE DRIVE		(408) 749-4000	US	CA	SANTA CLARA	95054	2485 AUGUSTINE DRIVE		US	DE	941692300			1-LAF	0	1231	10-Q	20210331	2021	Q1	20210428	2021-04-28 16:40:00.0	0	1	amd-20210327_htm.xml	1	
0000002969-21-000025	2969	AIR PRODUCTS & CHEMICALS INC /DE/	2810	US	PA	ALLENTOWN	18195-1501	7201 HAMILTON BLVD		6104814911	US	PA	ALLENTOWN	18195-1501	7201 HAMILTON BLVD		US	DE	231274455			1-LAF	0	0930	10-Q	20210331	2021	Q2	20210510	2021-05-10 10:17:00.0	0	1	apd-20210331_htm.xml	1	
0000003499-21-000009	3499	ALEXANDERS INC	6798	US	NJ	PARAMUS	07652	210 ROUTE 4 EAST		201-587-8541	US	NJ	PARAMUS	07652	210 ROUTE 4 EAST		US	DE	510100517			2-ACC	0	1231	10-Q	20210331	2021	Q1	20210503	2021-05-03 08:17:00.0	0	1	alx-20210331_htm.xml	1	
0000003570-21-000046	3570	CHENIERE ENERGY INC	4924	US	TX	HOUSTON	77002	700 MILAM ST.	SUITE 1900	7133755000	US	TX	HOUSTON	77002	700 MILAM ST.	SUITE 1900	US	DE	954352386	CHENIERE ENERGY INC	19960827	1-LAF	0	1231	10-Q	20210331	2021	Q1	20210504	2021-05-03 17:34:00.0	0	1	lng-20210331_htm.xml	1	
0000004127-21-000029	4127	SKYWORKS SOLUTIONS INC	3674	US	CA	IRVINE	92617	5260 CALIFORNIA AVENUE		9492313000	US	CA	IRVINE	92617	5260 CALIFORNIA AVENUE		US	DE	042302115	SKYWORKS SOLUTIONS INC	20020627	1-LAF	0	0930	10-Q	20210331	2021	Q2	20210430	2021-04-29 18:34:00.0	0	1	swks-20210402_htm.xml	1	
0000004281-21-000064	4281	HOWMET AEROSPACE INC.	3350	US	PA	PITTSBURGH	15212-5872	201 ISABELLA STREET	SUITE 200	(412) 553-1940	US	PA	PITTSBURGH	15212-5872	201 ISABELLA STREET		US	DE	250317820	ARCONIC INC.	20161101	1-LAF	0	1231	10-Q	20210331	2021	Q1	20210506	2021-05-06 16:35:00.0	0	1	hwm-20210331_htm.xml	1	
0000004457-21-000040	4457	AMERCO /NV/	7510	US	NV	RENO	89511	5555 KIETZKE LANE STE 100		7756886300	US	NV	RENO	89511	5555 KIETZKE LANE	SUITE 100	US	NV	880106815	AMERCO	19770926	1-LAF	1	0331	10-K	20210331	2020	FY	20210526	2021-05-26 16:32:00.0	0	1	uhal-20210331_htm.xml	1	
0000004904-21-000033	4904	AMERICAN ELECTRIC POWER CO INC	4911	US	OH	COLUMBUS	43215	1 RIVERSIDE PLAZA		614-716-1000	US	OH	COLUMBUS	43215	1 RIVERSIDE PLAZA		US	NY	134922640	KINGSPORT UTILITIES INC	19660906	1-LAF	0	1231	10-Q	20210331	2020	Q3	20210422	2021-04-22 08:11:00.0	0	1	aep-20210331_htm.xml	8	81027 73986 92487 1702494 50172 1721781 6879
0000004962-21-000028	4962	AMERICAN EXPRESS CO	6199	US	NY	NEW YORK	10285	200 VESEY STREET	50TH FLOOR	2126402000	US	NY	NEW YORK	10285	200 VESEY STREET	50TH FLOOR	US	NY	134922250			1-LAF	0	1231	10-Q	20210331	2021	Q1	20210423	2021-04-23 12:24:00.0	0	1	axp-20210331_htm.xml	1	
0000004969-21-000012	4969	AMERICAN EXPRESS CREDIT CORP	6153	US	NY	NEW YORK	10285	200 VESEY STREET		2126402000	US	NY	NEW YORK	10285	200 VESEY STREET		US	DE	111988350			4-NON	0	1231	10-Q	20210331	2021	Q1	20210506	2021-05-06 12:14:00.0	0	1	aexc-20210331_htm.xml	1	
0000004977-21-000063	4977	AFLAC INC	6321	US	GA	COLUMBUS	31999	1932 WYNNTON RD		7063233431	US	GA	COLUMBUS	31999	1932 WYNNTON ROAD		US	GA	581167100	AMERICAN FAMILY CORP	19920306	1-LAF	0	1231	10-Q	20210331	2021	Q1	20210429	2021-04-29 16:29:00.0	0	1	afl-20210331_htm.xml	1	
0000005513-21-000090	5513	UNUM GROUP	6321	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		423-294-1011	US	TN	CHATTANOOGA	37402	1 FOUNTAIN SQUARE		US	DE	621598430	UNUMPROVIDENT CORP	19990702	1-LAF	0	1231	10-Q	20210331	2021	Q1	20210506	2021-05-06 12:51:00.0	0	1	unm-20210331_htm.xml	1	
0000006201-21-000054	6201	AMERICAN AIRLINES GROUP INC.	4512	US	TX	FORT WORTH	76155	1 SKYVIEW DRIVE		8179631234	US	TX	FORT WORTH	76155	1 SKYVIEW DRIVE		US	DE	751825172	AMR CORP	19920703	1-LAF	0	1231	10-Q	20210331	2021	Q1	20210422	2021-04-22 07:02:00.0	0	1	aal-20210331_htm.xml	2	4515
0000006281-21-000169	6281	ANALOG DEVICES INC	3674	US	MA	WILMINGTON	01887	ONE ANALOG WAY		7813294700	US	MA	WILMINGTON	01887	ONE ANALOG WAY		US	MA	042348234			1-LAF	0	1031	10-Q	20210430	2021	Q2	20210519	2021-05-19 07:04:00.0	0	1	adi-20210501_htm.xml	1	
0000006845-21-000010	6845	APOGEE ENTERPRISES, INC.	3231	US	MN	MINNEAPOLIS	55435	4400 WEST 78TH STREET	SUITE 520	6128351874	US	MN	MINNEAPOLIS	55435	4400 WEST 78TH STREET	SUITE 520	US	MN	410919654	APOGEE ENTERPRISES INC	19920703	2-ACC	1	0228	10-K	20210228	2020	FY	20210422	2021-04-22 16:19:00.0	0	1	apog-20210227_htm.xml	1	
0000006951-21-000023	6951	APPLIED MATERIALS INC /DE	3674	US	CA	SANTA CLARA	95054-3299	3050 BOWERS AVE		4085635300	US	CA	SANTA CLARA	95054-3299	3050 BOWERS AVE		US	DC	941655526	APPLIED MATERIALS TECHNOLOGY INC	19730319	1-LAF	0	1031	10-Q	20210430	2021	Q2	20210527	2021-05-27 15:42:00.0	0	1	amat-20210502_htm.xml	1	
0000006955-21-000024	6955	ENERPAC TOOL GROUP CORP	3590	US	WI	MENOMONEE FALLS	53051	ATTN:  BRYAN JOHNSON	N86 W12500 WESTBROOK CROSSING	262-293-1697	US	WI	MENOMONEE FALLS	53051	ATTN:  BRYAN JOHNSON	N86 W12500 WESTBROOK CROSSING	US	WI	390168610	ACTUANT CORP	20010110	1-LAF	0	0831	10-Q	20210531	2021	Q3	20210630	2021-06-30 15:56:00.0	0	1	epac-20210531_htm.xml	1	
0000007039-21-000055	7039	TRECORA RESOURCES	2911	US	TX	SUGAR LAND	77478	1650 HWY 6 SOUTH, SUITE 190		281-980-5522	US	TX	SUGAR LAND	77478	1650 HWY 6 SOUTH, SUITE 190		US	DE	751256622	ARABIAN AMERICAN DEVELOPMENT CO	20000811	2-ACC	0	1231	10-Q	20210331	2021	Q1	20210506	2021-05-06 16:35:00.0	0	1	trec-20210331_htm.xml	1	
0000007084-21-000018	7084	ARCHER-DANIELS-MIDLAND CO	2070	US	IL	CHICAGO	60601	77 W. WACKER DR.		312-634-8233	US	IL	CHICAGO	60601	77 W. WACKER DR.		US	DE	410129150	ARCHER DANIELS MIDLAND CO	19920703	1-LAF	0	1231	10-Q	20210331	2021	Q1	20210428	2021-04-28 16:01:00.0	0	1	adm-20210331_htm.xml	1	
0000007332-21-000022	7332	SOUTHWESTERN ENERGY CO	1311	US	TX	SPRING	77389	10000 ENERGY DRIVE		832-796-4700	US	TX	SPRING	77389	10000 ENERGY DRIVE		US	DE	710205415	ARKANSAS WESTERN GAS CO	19790917	1-LAF	0	1231	10-Q	20210331	2021	Q1	20210429	2021-04-29 16:19:00.0	0	1	swn-20210331_htm.xml	1	
0000007789-21-000042	7789	ASSOCIATED BANC-CORP	6022	US	WI	GREEN BAY	54301	433 MAIN STREET		920-491-7500	US	WI	GREEN BAY	54301	433 MAIN STREET		US	WI	391098068	ASSOCIATED BANK SERVICES INC	19770626	1-LAF	0	1231	10-Q	20210331	2020	Q1	20210427	2021-04-27 16:21:00.0	0	1	asb-20210331_htm.xml	1	
0000008063-21-000017	8063	ASTRONICS CORP	3728	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	716-805-1599	US	NY	EAST AURORA	14052-2191	130 COMMERCE WAY	-	US	NY	160959303	ASTRONICS LUMINESCENT INC	19711209	2-ACC	0	1231	10-Q	20210331	2021	Q1	20210510	2021-05-10 13:11:00.0	0	1	atro-20210403_htm.xml	1	
