adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0000002178-21-000034	2178	ADAMS RESOURCES & ENERGY, INC.	5172	US	TX	HOUSTON	77027	17 S. BRIAR HOLLOW LN.		713-881-3600	US	TX	HOUSTON	77001	P O BOX 844		US	DE	741753147	ADAMS RESOURCES & ENERGY INC	19920703	4-NON	0	1231	10-K	20201231	2020	FY	20210305	2021-03-05 15:08:00.0	0	1	ae-20201231_htm.xml	1	
0000002969-21-000012	2969	AIR PRODUCTS & CHEMICALS INC /DE/	2810	US	PA	ALLENTOWN	18195-1501	7201 HAMILTON BLVD		6104814911	US	PA	ALLENTOWN	18195-1501	7201 HAMILTON BLVD		US	DE	231274455			1-LAF	0	0930	10-Q	20201231	2021	Q1	20210204	2021-02-04 11:43:00.0	0	1	apd-20201231_htm.xml	1	
0000003499-21-000005	3499	ALEXANDERS INC	6798	US	NJ	PARAMUS	07652	210 ROUTE 4 EAST		201-587-8541	US	NJ	PARAMUS	07652	210 ROUTE 4 EAST		US	DE	510100517			2-ACC	0	1231	10-K	20201231	2020	FY	20210216	2021-02-16 08:14:00.0	0	1	alx-20201231_htm.xml	1	
0000003570-21-000039	3570	CHENIERE ENERGY INC	4924	US	TX	HOUSTON	77002	700 MILAM ST.	SUITE 1900	7133755000	US	TX	HOUSTON	77002	700 MILAM ST.	SUITE 1900	US	DE	954352386	CHENIERE ENERGY INC	19960827	1-LAF	1	1231	10-K	20201231	2020	FY	20210224	2021-02-23 19:38:00.0	0	1	lng-20201231_htm.xml	1	
0000004127-21-000013	4127	SKYWORKS SOLUTIONS INC	3674	US	CA	IRVINE	92617	5260 CALIFORNIA AVENUE		9492313000	US	CA	IRVINE	92617	5260 CALIFORNIA AVENUE		US	DE	042302115	SKYWORKS SOLUTIONS INC	20020627	1-LAF	0	0930	10-Q	20201231	2021	Q1	20210129	2021-01-28 17:41:00.0	0	1	swks-20210101_htm.xml	1	
0000004281-21-000049	4281	HOWMET AEROSPACE INC.	3350	US	PA	PITTSBURGH	15212-5872	201 ISABELLA STREET	SUITE 200	(412) 553-1940	US	PA	PITTSBURGH	15212-5872	201 ISABELLA STREET		US	DE	250317820	ARCONIC INC.	20161101	1-LAF	1	1231	10-K	20201231	2020	FY	20210216	2021-02-16 16:44:00.0	0	1	arnc-20201231_htm.xml	1	
0000004457-21-000019	4457	AMERCO /NV/	7510	US	NV	RENO	89511	5555 KIETZKE LANE STE 100		7756886300	US	NV	RENO	89511	5555 KIETZKE LANE	SUITE 100	US	NV	880106815	AMERCO	19770926	1-LAF	0	0331	10-Q	20201231	2021	Q3	20210203	2021-02-03 16:02:00.0	0	1	uhal-20201231_htm.xml	1	
0000004904-21-000010	4904	AMERICAN ELECTRIC POWER CO INC	4911	US	OH	COLUMBUS	43215	1 RIVERSIDE PLAZA		614-716-1000	US	OH	COLUMBUS	43215	1 RIVERSIDE PLAZA		US	NY	134922640	KINGSPORT UTILITIES INC	19660906	1-LAF	1	1231	10-K	20201231	2020	FY	20210225	2021-02-25 08:28:00.0	0	1	aep-20201231_htm.xml	8	81027 73986 92487 1702494 50172 1721781 6879
0000004962-21-000013	4962	AMERICAN EXPRESS CO	6199	US	NY	NEW YORK	10285	200 VESEY STREET	50TH FLOOR	2126402000	US	NY	NEW YORK	10285	200 VESEY STREET	50TH FLOOR	US	NY	134922250			1-LAF	1	1231	10-K	20201231	2020	FY	20210212	2021-02-12 14:27:00.0	0	1	axp-20201231_htm.xml	1	
0000004969-21-000009	4969	AMERICAN EXPRESS CREDIT CORP	6153	US	NY	NEW YORK	10285	200 VESEY STREET		2126402000	US	NY	NEW YORK	10285	200 VESEY STREET		US	DE	111988350			4-NON	1	1231	10-K	20201231	2020	FY	20210225	2021-02-25 12:21:00.0	0	1	aexc-20201231_htm.xml	1	
